,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,conversation_awkward,flow_naturally,hard_time_understanding_each_other,contributes_to_successful_completion,making_self_clear,engaged_in_game,planning_what_to_say,gives_encouragement,difficult_for_partner_to_speak,bored_with_game,dislikes_partner
133,6.0,9.0,5.0,0.0,4.588015896660393,-0.6060623261342741,0.0,g9t6,9.0,6.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0
134,7.0,9.0,10.0,1.0,5.367664575151938,0.4551362401168515,5.0,g9t7,9.0,7.0,1.0,5.0,3.0,4.0,3.0,5.0,1.0,4.0,1.0,0.0,0.0
135,7.0,9.0,10.0,0.0,4.589694690946375,-0.2132209072310557,0.0,g9t7,9.0,7.0,1.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0
136,9.0,9.0,7.0,1.0,4.063895621351828,0.44867533073983334,1.0,g9t9,9.0,9.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
137,9.0,9.0,6.0,0.0,6.128995246841744,-0.635638689232693,2.0,g9t9,9.0,9.0,2.0,3.0,1.0,3.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0
138,11.0,9.0,9.0,1.0,4.559397817652557,0.3710243126515158,0.0,g9t11,9.0,11.0,1.0,4.0,3.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,1.0
139,11.0,9.0,9.0,0.0,4.319630280303421,0.3710243126515158,0.0,g9t11,9.0,11.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
140,13.0,9.0,11.0,1.0,4.3992801724818635,0.5681173566377002,2.0,g9t13,9.0,13.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,0.0,2.0,2.0
141,13.0,9.0,9.0,0.0,4.372476137211538,-0.4720794867995792,1.0,g9t13,9.0,13.0,2.0,5.0,1.0,5.0,3.0,4.0,0.0,5.0,1.0,0.0,1.0
142,14.0,9.0,5.0,1.0,4.644575963353721,0.3143224529186287,1.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0
143,14.0,9.0,9.0,0.0,3.9811992706442614,0.45578955251237624,4.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,4.0,2.0,5.0,0.0,1.0,1.0
144,1.0,10.0,12.0,1.0,4.265621883003886,-0.27251705888217337,6.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0
145,1.0,10.0,13.0,0.0,3.7677101214257602,0.4442679060170967,2.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
146,2.0,10.0,7.0,1.0,3.960873620359597,-0.6018549132969853,1.0,g10t2,10.0,2.0,1.0,5.0,0.0,2.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0
147,2.0,10.0,6.0,0.0,2.9811159083417644,0.667422656921175,2.0,g10t2,10.0,2.0,1.0,5.0,0.0,5.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0
148,3.0,10.0,15.0,1.0,4.075480318762057,-0.29718461145622493,5.0,g10t3,10.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0
149,3.0,10.0,13.0,0.0,5.390278446235661,0.28348904811552805,3.0,g10t3,10.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,3.0
150,4.0,10.0,16.0,1.0,4.4619163473703525,0.25601136838577776,1.0,g10t4,10.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0
151,4.0,10.0,15.0,0.0,4.3815010230105775,-0.36442884357249633,3.0,g10t4,10.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0
152,5.0,10.0,14.0,1.0,4.909541426465119,0.28513489999036323,3.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,3.0,4.0,0.0,1.0,0.0
153,5.0,10.0,16.0,0.0,4.220138997033414,-0.6598730484614324,2.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0
154,6.0,10.0,6.0,1.0,4.905972468355828,-0.742408105155696,1.0,g10t6,10.0,6.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0
155,6.0,10.0,8.0,0.0,4.676304460363824,0.5181111109927656,2.0,g10t6,10.0,6.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0
156,7.0,10.0,12.0,1.0,4.606596483161217,0.6711629616477087,4.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,0.0,1.0
157,7.0,10.0,13.0,0.0,4.238730823682158,-0.22714503657569524,4.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0
158,8.0,10.0,19.0,1.0,4.963093176132886,0.39432659944553006,1.0,g10t8,10.0,8.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,0.0
159,8.0,10.0,19.0,0.0,4.583860550056286,0.26617317279188785,1.0,g10t8,10.0,8.0,1.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
160,9.0,10.0,49.0,1.0,4.362099857689327,0.13852136898777337,1.0,g10t9,10.0,9.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0
161,9.0,10.0,48.0,0.0,4.939519965100976,0.26171694460072914,3.0,g10t9,10.0,9.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0
162,10.0,10.0,43.0,1.0,4.9270220702598015,0.2896855823823394,5.0,g10t10,10.0,10.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,1.0
163,10.0,10.0,44.0,0.0,4.400988460398997,0.19499221650127793,1.0,g10t10,10.0,10.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,0.0,4.0
164,11.0,10.0,13.0,1.0,4.165276253998555,-0.49909313889853335,4.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
165,11.0,10.0,11.0,0.0,4.8725877120395245,0.4232073174963146,4.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
166,12.0,10.0,12.0,1.0,4.379370576517895,-0.20929414993472384,3.0,g10t12,10.0,12.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0
167,12.0,10.0,12.0,0.0,4.118249367019659,-0.15179589588783765,0.0,g10t12,10.0,12.0,1.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
168,13.0,10.0,21.0,1.0,4.3658294872190675,0.2800373025982935,0.0,g10t13,10.0,13.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
169,13.0,10.0,19.0,0.0,5.102371646120926,0.5588398479332327,1.0,g10t13,10.0,13.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,1.0
170,14.0,10.0,12.0,1.0,4.256728876941768,0.2897863390404738,6.0,g10t14,10.0,14.0,1.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0
171,14.0,10.0,13.0,0.0,4.769805365442087,-0.38837083094215974,1.0,g10t14,10.0,14.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0
172,3.0,11.0,10.0,1.0,4.510963558606931,0.40746641597492694,4.0,g11t3,11.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0
173,3.0,11.0,10.0,0.0,4.830253736944374,-0.4602932565715533,2.0,g11t3,11.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0
174,4.0,11.0,8.0,1.0,4.522451520376352,0.40595963610124614,0.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
175,4.0,11.0,8.0,0.0,4.486128462572369,0.660481058567661,1.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
176,6.0,11.0,5.0,1.0,3.2133572835562925,-0.7652815611568853,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0
177,6.0,11.0,5.0,0.0,4.368330231017356,-0.7652815611568853,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,2.0,2.0
178,7.0,11.0,8.0,1.0,4.946925200588312,0.35395593703670847,4.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
179,7.0,11.0,8.0,0.0,4.752560190196332,-0.5960264498570821,1.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0
180,9.0,11.0,5.0,1.0,4.426033303036695,-0.7829030584761055,0.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0
181,9.0,11.0,5.0,0.0,5.037377339861755,-0.7829030584761055,0.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0
182,10.0,11.0,5.0,1.0,5.494119526139948,0.6692866990511371,1.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
183,10.0,11.0,8.0,0.0,4.6454556716963396,-0.7585727218112268,1.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,0.0
184,11.0,11.0,7.0,1.0,4.612934353074994,0.593813246902869,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0
185,11.0,11.0,7.0,0.0,4.787196429743427,0.593813246902869,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0
186,13.0,11.0,10.0,1.0,5.080469852303204,-0.4580012989854764,3.0,g11t13,11.0,13.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0
187,13.0,11.0,10.0,0.0,5.671199845743334,0.613158346015178,2.0,g11t13,11.0,13.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,0.0,1.0,0.0
188,14.0,11.0,8.0,1.0,4.40460964422314,0.7033058465509221,0.0,g11t14,11.0,14.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
189,14.0,11.0,11.0,0.0,4.583607318299646,0.7033058465509221,0.0,g11t14,11.0,14.0,1.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
190,1.0,12.0,7.0,1.0,4.9469651092073,0.64306844889744,2.0,g12t1,12.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,0.0,3.0,0.0
191,1.0,12.0,5.0,0.0,5.319651833623538,-0.2839322697293579,1.0,g12t1,12.0,1.0,0.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
192,4.0,12.0,11.0,1.0,5.083718041955156,0.6524209162608736,3.0,g12t4,12.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,0.0
193,4.0,12.0,10.0,0.0,4.994005169200296,-0.28120565590398033,2.0,g12t4,12.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0
194,6.0,12.0,5.0,1.0,5.622752533507697,-0.7215566605733829,1.0,g12t6,12.0,6.0,1.0,5.0,0.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0
195,6.0,12.0,5.0,0.0,4.11638141123578,-0.41361674133186394,0.0,g12t6,12.0,6.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
196,8.0,12.0,7.0,1.0,5.041784418592177,0.4275161450865541,0.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0
197,8.0,12.0,10.0,0.0,3.6149891911823038,0.4275161450865541,0.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0
198,9.0,12.0,11.0,1.0,5.03944518751172,-0.7328954090478311,5.0,g12t9,12.0,9.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0
199,9.0,12.0,6.0,0.0,5.514473758726059,0.338531513268771,1.0,g12t9,12.0,9.0,1.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0
200,10.0,12.0,11.0,1.0,4.710558101403708,0.37574703103585866,3.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0
201,10.0,12.0,11.0,0.0,4.185931129536054,-0.29583866390863023,2.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0
202,11.0,12.0,12.0,1.0,5.004336615129625,0.5217617632352097,0.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0
203,11.0,12.0,10.0,0.0,5.55056941113506,0.5217617632352097,0.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
204,12.0,12.0,8.0,1.0,6.1224489795920505,-0.7757221935726243,1.0,g12t12,12.0,12.0,1.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0
205,12.0,12.0,8.0,0.0,4.730093630889551,0.44846348940049524,2.0,g12t12,12.0,12.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
206,13.0,12.0,11.0,1.0,5.353854193320181,-0.36614895135383874,4.0,g12t13,12.0,13.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,2.0,3.0
207,13.0,12.0,6.0,0.0,5.17364677844498,0.33677575009001026,1.0,g12t13,12.0,13.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0
208,14.0,12.0,10.0,1.0,4.812030075188139,0.5078435923131245,2.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0
209,14.0,12.0,12.0,0.0,4.1002925844826645,-0.43633672079224145,0.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0
