,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,conversation_awkward,flow_naturally,hard_time_understanding_each_other,contributes_to_successful_completion,making_self_clear,engaged_in_game,planning_what_to_say,gives_encouragement,difficult_for_partner_to_speak,bored_with_game,dislikes_partner
111,6.0,8.0,7.0,0.0,200.08646201565264,0.277948277806248,2.0,g8t6,8.0,6.0,1.0,5.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0
112,7.0,8.0,10.0,1.0,148.41988916893203,0.5442195954472318,2.0,g8t7,8.0,7.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0
113,7.0,8.0,10.0,0.0,204.94989283129445,0.46907570640981533,3.0,g8t7,8.0,7.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0
114,8.0,8.0,6.0,1.0,170.39980841170188,-0.5544250271273722,1.0,g8t8,8.0,8.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,0.0,0.0
115,8.0,8.0,6.0,0.0,209.20210053581133,-0.4887519035483031,0.0,g8t8,8.0,8.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0
116,10.0,8.0,7.0,1.0,152.4117448842932,0.45934419346431793,1.0,g8t10,8.0,10.0,4.0,0.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0
117,10.0,8.0,9.0,0.0,199.32711626211474,-0.6212765373769611,4.0,g8t10,8.0,10.0,4.0,0.0,2.0,4.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0
118,12.0,8.0,5.0,1.0,148.30863196494647,-0.506938672892769,0.0,g8t12,8.0,12.0,2.0,3.0,2.0,5.0,4.0,5.0,2.0,5.0,1.0,0.0,1.0
119,12.0,8.0,7.0,0.0,216.32508792313942,-0.5229274071251081,1.0,g8t12,8.0,12.0,2.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,0.0
120,13.0,8.0,9.0,1.0,137.32330996356004,0.7076016229852486,1.0,g8t13,8.0,13.0,3.0,1.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0
121,13.0,8.0,10.0,0.0,210.97466114141943,-0.30675116911703876,3.0,g8t13,8.0,13.0,3.0,1.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0
122,14.0,8.0,17.0,1.0,137.49583864950768,0.3276382309974706,6.0,g8t14,8.0,14.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0
123,14.0,8.0,18.0,0.0,200.06239063786953,-0.5083598926178077,2.0,g8t14,8.0,14.0,1.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,3.0,0.0,0.0
124,1.0,9.0,6.0,1.0,135.36973935353745,0.5775365318428057,0.0,g9t1,9.0,1.0,2.0,5.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0
125,1.0,9.0,6.0,0.0,229.467435531433,0.5775365318428057,0.0,g9t1,9.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0
126,2.0,9.0,5.0,1.0,135.26863168493946,0.5882665421175949,0.0,g9t2,9.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0
127,2.0,9.0,5.0,0.0,236.665528881122,0.5882665421175949,0.0,g9t2,9.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
128,4.0,9.0,7.0,1.0,148.4539196753349,-0.5999132663204906,1.0,g9t4,9.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0
129,4.0,9.0,7.0,0.0,205.71181033776617,0.8164727271112241,1.0,g9t4,9.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,2.0
130,5.0,9.0,5.0,1.0,135.48613441578354,-0.8712870443212392,0.0,g9t5,9.0,5.0,1.0,5.0,2.0,5.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0
